"date" "neer" "usd" "cny" "eur" "jpy"
2015-12-08 65.7461195801158 22470 6.41925 1.08927 122.925
2015-12-09 65.5476021918623 22480 6.4275 1.1015 121.685
2015-12-10 65.609976007367 22480 6.43995 1.094645 121.7155
2015-12-13 65.5927390493353 22500 6.45815 1.09805 120.915
2015-12-14 65.3993214210712 22546 6.4366 1.099135 121.104
2015-12-15 65.58040135064 22538.5 6.5023 1.09341 121.682
2015-12-16 65.6122265150574 22532 6.47345 1.087355 122.475
2015-12-17 65.8388186561387 22525 6.47925 1.08426 122.4555
2015-12-20 65.70629902445 22523.5 6.48305 1.086935 121.3075
2015-12-21 65.4419171770035 22546 6.4545 1.091125 121.2095
2015-12-22 65.4099581229398 22546.5 6.473 1.094865 121.032
2015-12-23 65.5187111098516 22532 6.47815 1.09083 120.935
2015-12-24 65.3721308257408 22532 6.476 1.09668 120.183
2015-12-27 65.2741601501109 22543.5 6.4624 1.096425 120.257
2015-12-28 65.5452989542282 22476 6.48375 1.09747 120.3445
2015-12-29 65.6673439183472 22480 6.487 1.092525 120.5195
2015-12-30 65.8166951717149 22445 6.49135 1.0934 120.4595
2015-12-31 65.7225797156131 22485 6.49295 1.086 120.4
2016-01-03 65.8075006718829 22485 6.5119 1.08523 120.315
2016-01-04 65.9930075239775 22495 6.53555 1.08238 119.4615
2016-01-05 66.0142942126013 22485 6.52045 1.075055 119.1275
2016-01-06 66.1280347912743 22467.5 6.5142 1.077665 118.616
2016-01-07 65.9054965052252 22497.5 6.53145 1.09253 117.536
2016-01-10 66.2156673843372 22465 6.56595 1.0938 117.062
2016-01-11 66.2808614045183 22453 6.56925 1.08564 117.666
2016-01-12 66.4449917668674 22429.5 6.57255 1.084285 117.8355
2016-01-13 66.4844377671875 22406.5 6.5764 1.08853 117.426
2016-01-14 66.4902787668987 22437.5 6.59295 1.08571 118.2275
2016-01-17 66.4154498566026 22416.5 6.56515 1.091765 117.035
2016-01-18 66.4533854851775 22400 6.56085 1.08929 117.398
2016-01-19 66.2559881986059 22420 6.53055 1.09107 117.5665
2016-01-20 66.440837977639 22420.5 6.5777 1.087475 117.1695
2016-01-21 66.5036905937401 22400 6.5808 1.085865 117.9135
2016-01-24 66.5077275030461 22395 6.57955 1.0797 118.575
2016-01-25 66.4399857134845 22355 6.5363 1.08524 118.2505
2016-01-26 66.4493671078034 22333.5 6.5291 1.08621 118.401
2016-01-27 66.6732776614477 22295 6.53765 1.09039 118.484
2016-01-28 66.806657603509 22240 6.5378 1.09356 118.9205
2016-01-31 67.1616059958368 22230 6.57705 1.08305 121.372
2016-02-01 66.7689542700945 22271 6.5408 1.08957 120.8575
2016-02-02 66.9096659720804 22292.5 6.5825 1.0923 119.849
2016-02-03 66.5371926590104 22286.5 6.5752 1.1087 118.1685
2016-02-04 66.1967035030263 22288.5 6.56445 1.119945 116.8555
2016-02-07 66.4332444916497 22286 6.576 1.11595 116.955
2016-02-08 66.3045569774365 22286 6.57525 1.11896 115.6405
2016-02-09 65.8657180199782 22276 6.4873 1.128825 115.1885
2016-02-10 65.8944891610349 22286 6.57415 1.128155 113.2835
2016-02-11 65.8568395689826 22305 6.57495 1.131605 112.508
2016-02-14 65.9134283883737 22317 6.5326 1.122365 113.6985
2016-02-15 65.7675739107356 22370 6.49505 1.11773 114.3285
2016-02-16 65.9247568691013 22372.5 6.52115 1.114315 114.1285
2016-02-17 65.9669654846048 22388.5 6.5272 1.112055 114.293
2016-02-18 66.0047639985724 22355 6.51745 1.11085 113.2585
2016-02-21 66.0490298880612 22348.5 6.5212 1.11223 112.505
2016-02-22 65.9454415632062 22377 6.5199 1.1025 112.975
2016-02-23 65.9818761973032 22380 6.5235 1.10236 111.895
2016-02-24 65.8777369002559 22385 6.4963 1.10142 112.07
2016-02-25 66.287816792795 22312.5 6.5365 1.1024 113.125
2016-02-28 66.4822631179715 22317.5 6.5389 1.092405 113.713
2016-02-29 66.4718715995742 22300 6.5508 1.08857 112.4395
2016-03-01 66.4209378758866 22302 6.5435 1.087505 113.918
2016-03-02 66.3555824164743 22315 6.54835 1.0866 113.478
2016-03-03 66.0181617386567 22302 6.5002 1.09461 113.6955
2016-03-06 65.9202647450868 22292.5 6.52395 1.099115 113.805
2016-03-07 65.8906204444142 22295 6.51695 1.1016 113.504
2016-03-08 65.9416945039615 22290 6.5061 1.100045 112.67
2016-03-09 65.9810613755639 22291.5 6.51295 1.098575 113.239
2016-03-10 65.8204496155119 22279 6.508 1.117605 112.846
2016-03-13 65.6170987465366 22281.5 6.4897 1.116575 113.783
2016-03-14 65.6754247986886 22295.5 6.4999 1.110025 113.8355
2016-03-15 65.773084404179 22287 6.51165 1.11076 113.117
2016-03-16 65.2133652979877 22295 6.44585 1.12165 112.792
2016-03-17 65.0634872716245 22272.5 6.5036 1.1316 111.345
2016-03-20 65.0264342120771 22292.5 6.47075 1.127545 111.4405
2016-03-21 65.1566678851927 22287 6.4852 1.12353 112.149
2016-03-22 65.1189420093865 22300 6.4907 1.12214 112.251
2016-03-23 65.1822079887187 22362.5 6.5078 1.11791 112.422
2016-03-24 65.366529018207 22326 6.51575 1.116455 112.857
2016-03-27 65.5355142732664 22307.5 6.5278 1.115755 113.46
2016-03-28 65.3876482870283 22295 6.5027 1.1201 113.395
2016-03-29 65.1487875129571 22309 6.50585 1.12895 112.709
2016-03-30 64.9320297203178 22264.5 6.46565 1.1334 112.3875
2016-03-31 64.7687478212074 22293 6.4495 1.13805 112.525
2016-04-03 64.8624709044508 22294.5 6.48115 1.1395 111.7165
2016-04-04 64.8805622801669 22296 6.47815 1.1387 111.262
2016-04-05 64.9277043904331 22296.5 6.47905 1.13803 110.39
2016-04-06 64.790455348693 22300 6.48005 1.14 109.72
2016-04-07 64.7636035435323 22295 6.4717 1.13685 108.4675
2016-04-10 64.63742743563 22294.5 6.4644 1.14049 108.3225
2016-04-11 64.4985464581815 22295 6.46005 1.1412 107.945
2016-04-12 64.5705574818746 22295 6.4658 1.138335 108.7025
2016-04-13 64.722486952684 22310 6.4764 1.12785 109.43
2016-04-14 64.816928227458 22320 6.4809 1.1268 109.335
2016-04-17 64.6659397591258 22304.5 6.47145 1.1296 108.0495
2016-04-18 64.6801075974186 22304.5 6.4754 1.1307 109.1135
2016-04-19 64.42190888248 22296 6.4573 1.135845 109.24
2016-04-20 64.6037642616077 22293.5 6.4684 1.1304 109.867
2016-04-21 64.7489053445838 22289 6.4816 1.12904 109.48
2016-04-24 65.0877845587282 22279 6.49885 1.12314 111.45
2016-04-25 64.9879437724209 22292.5 6.4938 1.12665 111.115
2016-04-26 64.9928325468728 22280 6.4952 1.12964 111.23
2016-04-27 65.0117862027965 22269 6.4926 1.132745 111.5275
2016-04-28 64.5331850980872 22292.5 6.475 1.135735 108.087
2016-05-01 64.4191743846202 22288 6.4699 1.1462 106.4285
2016-05-02 64.3223602630557 22290 6.4736 1.15245 106.42
2016-05-03 64.6141527868578 22290 6.5011 1.15005 106.6645
2016-05-04 64.7666783584683 22289 6.49545 1.1492 106.94
2016-05-05 64.8757017962366 22289 6.5042 1.1404 107.3135
2016-05-08 65.0027598473942 22272.5 6.50935 1.1388 107.366
2016-05-09 65.1542327598947 22280.5 6.5169 1.1383 108.3645
2016-05-10 65.1522431476149 22284 6.51745 1.13745 109.195
2016-05-11 64.9626911185608 22276.5 6.4929 1.142445 108.42
2016-05-12 65.0789884014647 22310 6.5159 1.1374 109.1105
2016-05-15 65.1724855456884 22317.5 6.52765 1.1318 108.691
2016-05-16 65.3267788431826 22271 6.5215 1.13155 109.088
2016-05-17 65.2429509171334 22291 6.52085 1.13135 108.9955
2016-05-18 65.6659114189904 22272 6.5411 1.121975 110.1785
2016-05-19 65.5423594396786 22314 6.54595 1.12015 109.913
2016-05-22 65.5554559561291 22317.5 6.5473 1.12214 110.015
2016-05-23 65.527729090129 22301 6.5555 1.1212 109.35
2016-05-24 65.6237552824404 22322.5 6.5598 1.11354 110.1675
2016-05-25 65.4735409708709 22332.5 6.5518 1.11555 110.1135
2016-05-26 65.296974908565 22370 6.55655 1.119125 109.7065
2016-05-29 65.5183812448862 22383 6.5696 1.110855 110.7755
2016-05-30 65.5408608323732 22416.5 6.5813 1.11477 110.85
2016-05-31 65.5467130505203 22382 6.58145 1.11335 110.665
2016-06-01 65.2781684120479 22434 6.57285 1.11875 109.473
2016-06-02 65.2577146265486 22430 6.58405 1.1151 108.87
2016-06-05 64.7680834053564 22412.5 6.5774 1.1351 106.7325
2016-06-06 64.8002524379617 22372.5 6.56065 1.13628 107.4425
2016-06-07 64.872510619819 22340 6.57185 1.135625 107.293
2016-06-08 64.7691912527561 22325 6.5624 1.1403 106.77
2016-06-09 64.892600151041 22335 6.56125 1.13125 107.1175
2016-06-12 65.0933556761002 22335 6.57135 1.12387 106.53
2016-06-13 65.1085898000291 22324.5 6.58845 1.12895 106.215
2016-06-14 65.2684770612282 22306.5 6.596 1.121035 106.105
2016-06-15 65.0741171599054 22315 6.58275 1.12615 105.844
2016-06-16 65.0777888698846 22303 6.5893 1.12565 104.7475
2016-06-19 64.8137038277845 22300 6.5336 1.134735 104.61
2016-06-20 64.8303858371482 22300 6.5761 1.13217 103.8305
2016-06-21 64.9189996029762 22300.5 6.5906 1.12496 104.675
2016-06-22 64.8085209436612 22295.5 6.5786 1.1325 104.635
2016-06-23 64.7565675601769 22295.5 6.57985 1.133 104.96
2016-06-26 65.1134674155502 22331 6.5916 1.1035 102.203
2016-06-27 65.2699522126847 22344.5 6.6521 1.1013 101.8095
2016-06-28 65.2820243906242 22290 6.64715 1.1076 102.7
2016-06-29 65.0339879449965 22307 6.6371 1.11209 102.796
2016-06-30 65.123986488048 22304 6.65405 1.11037 103.0885
2016-07-03 65.000135191496 22302 6.64445 1.11279 102.455
2016-07-04 65.0751108812349 22307.5 6.66585 1.1145 102.533
2016-07-05 65.1554676628609 22306.5 6.67875 1.10625 101.144
2016-07-06 65.1767009598253 22305 6.6903 1.10972 101.156
2016-07-07 65.1493377117058 22301.5 6.6807 1.106505 100.776
2016-07-10 65.1582564801944 22290.5 6.6932 1.10441 100.7005
2016-07-11 65.2615473441785 22294.5 6.6944 1.10568 102.525
2016-07-12 65.3186720938295 22295 6.69065 1.10605 104.75
2016-07-13 65.2528784978005 22294 6.68585 1.10945 104.093
2016-07-14 65.1512934530901 22297 6.6848 1.11055 105.155
2016-07-17 65.199957264071 22300.5 6.6772 1.1057 105.4445
2016-07-18 65.3544727064834 22292 6.7053 1.106865 106.135
2016-07-19 65.4128531107589 22300 6.6964 1.101355 106.145
2016-07-20 65.4672064780568 22291 6.6777 1.10161 107.185
2016-07-21 65.2829947426545 22297 6.6745 1.10325 105.7955
2016-07-24 65.445520545096 22295 6.6959 1.09692 106.297
2016-07-25 65.416578978937 22297 6.6803 1.09905 105.595
2016-07-26 65.2401443457026 22300 6.67085 1.0987 104.83
2016-07-27 65.0965235416815 22305 6.671 1.1067 104.89
2016-07-28 65.0023101195641 22296 6.6569 1.1083 104.788
2016-07-31 64.5912191670251 22299.5 6.6434 1.11671 102.34
2016-08-01 64.5450504014411 22290.5 6.64265 1.1167 102.3015
2016-08-02 64.4031282836671 22308 6.62975 1.1219 101.074
2016-08-03 64.598717228179 22277 6.6316 1.115135 101.344
2016-08-04 64.5331736373705 22295 6.63955 1.11338 101.205
2016-08-07 64.7640990663256 22302.5 6.67465 1.10855 102.056
2016-08-08 64.650817449276 22301.5 6.6615 1.1083 102.29
2016-08-09 64.5079771456202 22302.5 6.65385 1.11185 101.9275
2016-08-10 64.2857148159868 22299 6.6398 1.11825 101.145
2016-08-11 64.3419953409728 22305 6.6275 1.1139 101.8285
2016-08-14 64.4313612461146 22301 6.6469 1.1166 101.255
2016-08-15 64.314077003365 22301 6.63695 1.1182 101.245
2016-08-16 64.1173333612046 22297 6.62535 1.1276 100.1955
2016-08-17 64.226478066212 22299.5 6.63435 1.12972 99.8875
2016-08-18 64.1525973430342 22294.5 6.61325 1.13475 100.1295
2016-08-21 64.4378429393281 22293.5 6.63775 1.12965 100.5745
2016-08-22 64.4953854073774 22295.5 6.6491 1.13188 100.23
2016-08-23 64.4543934744627 22298.5 6.64115 1.13015 100.296
2016-08-24 64.5664055357223 22298.5 6.65975 1.1261 100.5665
2016-08-25 64.4687891522698 22301 6.65885 1.1287 100.5635
2016-08-28 64.7768510995947 22306 6.67975 1.11975 101.92
2016-08-29 64.7015683870752 22310 6.6772 1.11907 101.82
2016-08-30 64.8636990454966 22310 6.6914 1.11485 102.8885
2016-08-31 64.8200915424923 22305 6.67865 1.11585 103.308
2016-09-01 64.8006710749463 22292.5 6.66835 1.11988 103.2625
2016-09-04 64.9221366478964 22283.5 6.67995 1.11585 103.9375
2016-09-05 64.7188233995313 22301.5 6.67595 1.1151 103.5075
2016-09-06 64.3929359769868 22298 6.6751 1.1251 101.59
2016-09-07 64.3379006271517 22300.5 6.66255 1.12386 101.845
2016-09-08 64.4699088130267 22294.5 6.66395 1.12645 102.3045
2016-09-11 64.6468138171796 22300.5 6.68135 1.1239 102.466
2016-09-12 64.6280352514102 22300 6.67935 1.124 101.745
2016-09-13 64.9167480631746 22292.5 6.67755 1.121885 102.4935
2016-09-14 64.8311676553874 22301 6.67475 1.1247 102.547
2016-09-15 64.7459940970995 22307.5 6.67135 1.1244 102.002
2016-09-18 64.8591969333045 22319 6.67215 1.1158 102.3105
2016-09-19 64.7013890859071 22305.5 6.6678 1.11775 101.844
2016-09-20 64.6508851898006 22314 6.67075 1.115305 101.575
2016-09-21 64.4076847744662 22323 6.6759 1.1189 100.304
2016-09-22 64.4265369394313 22307.5 6.66455 1.121 100.8245
2016-09-25 64.4152226549452 22301.5 6.65815 1.1239 100.9115
2016-09-26 64.4308885594618 22311.5 6.66755 1.12505 100.377
2016-09-27 64.3385347606426 22321 6.6701 1.12173 100.49
2016-09-28 64.3877150409869 22303.5 6.67615 1.12236 100.952
2016-09-29 64.5268957448415 22294 6.66975 1.12185 101.2
2016-10-02 64.4176501445915 22295.5 6.63715 1.1233 101.533
2016-10-03 64.5672628759376 22304.5 6.67455 1.12093 101.853
2016-10-04 64.7831125872883 22299.5 6.6722 1.1209 102.88
2016-10-05 64.7831412074397 22305 6.6741 1.12065 103.4545
2016-10-06 64.8756032704547 22304.5 6.6745 1.113985 103.756
2016-10-09 64.8519341050895 22296 6.67855 1.11947 103.0215
2016-10-10 64.9679742135476 22300 6.7083 1.11405 103.7235
2016-10-11 65.2213757328637 22305 6.72355 1.105865 103.3485
2016-10-12 65.346559899157 22303.5 6.71995 1.101055 104.307
2016-10-13 65.3240772522158 22306 6.7297 1.104845 103.733
2016-10-16 65.4954765856006 22307 6.73205 1.09654 104.049
2016-10-17 65.4347078079574 22309 6.73495 1.101 103.8595
2016-10-18 65.3564814586249 22307 6.74315 1.09745 103.865
2016-10-19 65.2409139534196 22307 6.7359 1.0975 103.3915
2016-10-20 65.4708359918423 22307 6.7438 1.0929 104.11
2016-10-23 65.6204883568943 22314 6.76615 1.0881 103.9165
2016-10-24 65.6325129447543 22322 6.77495 1.087295 104.325
2016-10-25 65.5390706501473 22327.5 6.7818 1.08862 104.173
2016-10-26 65.5454394790353 22344.5 6.7708 1.0909 104.5645
2016-10-27 65.7733153088364 22335 6.78495 1.0898 105.21
2016-10-30 65.5646107372982 22318.5 6.74305 1.09828 104.5745
2016-10-31 65.6774733961276 22315 6.77815 1.09725 104.825
2016-11-01 65.5248559923945 22323.5 6.76595 1.105495 104.081
2016-11-02 65.4094080450004 22322 6.7571 1.109405 103.3935
2016-11-03 65.383506455575 22325.5 6.76695 1.10997 103.061
2016-11-06 65.4020606214723 22330 6.75625 1.109475 104.205
2016-11-07 65.5179099211181 22331 6.77785 1.104965 104.459
2016-11-08 65.4694184212213 22335 6.78765 1.10177 105.015
2016-11-09 65.8775322918891 22330 6.77965 1.09198 105.8155
2016-11-10 66.1675891765333 22330 6.8014 1.08881 106.865
2016-11-13 66.3110788821712 22330 6.82305 1.082255 106.8915
2016-11-14 66.5116903794599 22347 6.84665 1.0747 108.1825
2016-11-15 66.602371862385 22349 6.8594 1.072435 109.0575
2016-11-16 66.2432586168033 22395.5 6.7904 1.07062 108.7755
2016-11-17 66.7516101318567 22411.5 6.8777 1.06213 110.2475
2016-11-20 66.6629881431309 22490 6.88835 1.058365 110.9605
2016-11-21 66.3589780453376 22565 6.8884 1.06378 110.6085
2016-11-22 66.351466750656 22545 6.8909 1.06326 111
2016-11-23 66.4672256373215 22640 6.92045 1.054175 112.581
2016-11-24 66.1871548839216 22745 6.9198 1.05601 113.279
2016-11-27 66.0114749643842 22748.5 6.9163 1.061005 112.617
2016-11-28 65.9791480837694 22705 6.90255 1.061845 111.7025
2016-11-29 66.0829898965 22675 6.90265 1.06473 112.4655
2016-11-30 66.3732222946236 22660 6.88735 1.0591 114.6625
2016-12-01 66.0866254572057 22685 6.88585 1.06626 113.895
2016-12-02 66.0508356289735 22653.5 6.86315 1.0665 113.495
2016-12-06 65.9269044223743 22725 6.8762 1.0704 114.004
