"date","usdvnd","eurusd","usdcny","usdjpy","usdkrw","usdsgd","usdtwd","usdthb","xdrusd"
2012-05-04,20830,1.3084,6.3071,79.87,1131.6,1.2441,29.257,30.91,1.54581248
2012-05-07,20845,1.30585,6.3003,79.9015,1138.45,1.24551,29.322,30.985,1.54315988
2012-05-08,20825,1.30008,6.3092,79.874,1138.15,1.24725,29.332,31,1.54172289
2012-05-09,20841,1.2934,6.3108,79.657,1140.45,1.25325,29.355,31.08,1.5396696
2012-05-10,20881,1.29311,6.3152,79.889,1142.4,1.251915,29.363,31.145,1.53806875
2012-05-11,20833,1.29214,6.3113,79.925,1146.65,1.25259,29.401,31.193,1.53691045
2012-05-14,20845,1.2827,6.3258,79.868,1153.5,1.2577,29.605,31.35,1.53402468
2012-05-15,20833,1.27345,6.3163,80.227,1155.75,1.26155,29.595,31.326,1.53300171
2012-05-16,20845,1.271715,6.3228,80.338,1165.65,1.26835,29.622,31.38,1.52462964
2012-05-17,20825,1.26871,6.3262,79.32,1163.1,1.27271,29.531,31.331,1.52357273
2012-05-18,20826,1.27611,6.3293,79.02,1172.8,1.27521,29.6,31.36,1.52438328
2012-05-21,20843,1.28091,6.3284,79.312,1169.05,1.26965,29.569,31.355,1.52812204
2012-05-22,20846,1.2684,6.324,79.965,1163.5,1.2745,29.517,31.37,1.52621893
2012-05-23,20825,1.2588,6.3357,79.459,1172.8,1.27745,29.546,31.55,1.52249642
2012-05-24,20846,1.25386,6.3462,79.59,1180.15,1.27705,29.612,31.6,1.51831468
2012-05-25,20845,1.25149,6.3454,79.68,1185.5,1.28003,29.623,31.66,1.51795745
2012-05-28,20845,1.25415,6.3463,79.472,1173.35,1.2772,29.615,31.66,1.51795745
2012-05-29,20840,1.24868,6.3491,79.527,1174.95,1.278765,29.611,31.73,1.51638301
2012-05-30,20865,1.23695,6.3605,79.118,1178.33,1.2881,29.805,31.856,1.51146219
2012-05-31,20834,1.23616,6.3695,78.36,1180.4,1.2889,29.84,31.815,1.51014289
2012-06-01,20845,1.24345,6.3723,77.995,1180.13,1.29305,29.944,31.631,1.50608989
2012-06-04,20884,1.2495,6.3651,78.3375,1182.1,1.28771,30.035,31.465,1.51362414
2012-06-05,20905,1.245,6.3703,78.758,1177.9,1.28668,29.969,31.595,1.51038238
2012-06-06,20985,1.25781,6.365,79.246,1174.8,1.274185,29.842,31.42,1.51321644
2012-06-07,20985,1.2563,6.368,79.6635,1166.45,1.27675,29.905,31.66,1.51703633
2012-06-08,20958,1.25069,6.3573,79.49,1172.62,1.28305,29.936,31.69,1.51072693
2012-06-11,20965,1.24673,6.3551,79.393,1172,1.2867,29.944,31.675,1.51621977
2012-06-12,20913,1.250595,6.3715,79.5645,1170.65,1.282,29.97,31.565,1.51331491
2012-06-13,20941,1.256575,6.3517,79.438,1166.8,1.282385,29.952,31.543,1.51461912
2012-06-14,20925,1.2628,6.373,79.385,1164.55,1.2776,29.962,31.508,1.51659229
2012-06-15,20936,1.26378,6.3663,78.72,1165.85,1.27006,29.904,31.53,1.51962983
2012-06-18,20940,1.25769,6.3585,79.1125,1157.35,1.27063,29.858,31.455,1.5207414
2012-06-19,20955,1.26884,6.3557,78.969,1156.55,1.265945,29.864,31.405,1.52058647
2012-06-20,20925,1.27025,6.3626,79.4655,1151.75,1.268455,29.88,31.56,1.52441117
2012-06-21,20921,1.2548,6.3659,80.2135,1151.7,1.27826,29.871,31.803,1.52163693
2012-06-22,20904,1.25715,6.3667,80.425,1158.9,1.2779,29.942,31.84,1.51450671
2012-06-25,20805,1.250215,6.3645,79.65,1162.1,1.281555,29.982,31.823,1.51207697
2012-06-26,20924,1.24915,6.3637,79.51,1158.55,1.27792,29.98,31.82,1.51422923
2012-06-27,20900,1.246915,6.3584,79.691,1156.25,1.27645,29.922,31.848,1.51374558
2012-06-28,20905,1.24401,6.3584,79.42,1154.5,1.2801,29.924,31.9,1.51048732
2012-06-29,20885,1.26625,6.355,79.8165,1145.5,1.26775,29.875,31.578,1.51743227
2012-07-02,20875,1.2584,6.3514,79.5065,1144.73,1.26725,29.909,31.546,1.51966678
2012-07-03,20875,1.260665,6.3554,79.8205,1134.95,1.2635,29.883,31.425,1.5176142
2012-07-04,20875,1.25278,6.34855,79.863,1135.8,1.26605,29.834,31.5,1.5176142
2012-07-05,20865,1.23894,6.3608,79.912,1133.3,1.2642,29.902,31.585,1.51416732
2012-07-06,20855,1.22873,6.3658,79.68,1138.1,1.26975,29.895,31.63,1.50744528
2012-07-09,20855,1.231315,6.3722,79.5615,1141.55,1.26938,29.94,31.73,1.50445395
2012-07-10,20864,1.2254,6.3667,79.408,1143.85,1.26865,29.96,31.69,1.50517178
2012-07-11,20860,1.223855,6.3704,79.7295,1141.81,1.26355,29.94,31.71,1.50508796
2012-07-12,20859,1.2199,6.3757,79.283,1154.95,1.26935,30.044,31.802,1.49954715
2012-07-13,20850,1.2248,6.3858,79.265,1148.23,1.26479,29.968,31.67,1.50014778
2012-07-16,20845,1.22707,6.3815,78.873,1146.2,1.26435,30,31.575,1.50091332
2012-07-17,20843,1.22851,6.3741,79.09,1143.7,1.2612,29.97,31.645,1.50587443
2012-07-18,20835,1.22812,6.3722,78.814,1141.98,1.2576,29.99,31.691,1.50383178
2012-07-19,20838,1.22765,6.3739,78.6065,1139.25,1.25405,29.973,31.645,1.50828881
2012-07-20,20847.5,1.2156,6.3748,78.495,1141.3,1.25595,29.968,31.661,1.50561596
2012-07-23,20838,1.211295,6.3872,78.3345,1150.25,1.2618,30.092,31.73,1.5004539
2012-07-24,20865,1.206225,6.3905,78.1795,1148.3,1.26224,30.18,31.78,1.49842367
2012-07-25,20865,1.21515,6.3922,78.1655,1148.9,1.25575,30.162,31.625,1.50036835
2012-07-26,20865,1.227935,6.3852,78.205,1146.5,1.2509,30.112,31.568,1.50451959
2012-07-27,20855,1.23247,6.3817,78.505,1138.35,1.2476,30.073,31.52,1.51029569
2012-07-30,20856,1.2259,6.3807,78.1605,1138.05,1.2467,30.056,31.585,1.50768165
2012-07-31,20859,1.22975,6.3627,78.118,1130.65,1.2453,29.982,31.52,1.50821829
2012-08-01,20850,1.2231,6.3697,78.426,1126.7,1.248,29.957,31.575,1.50882589
2012-08-02,20851,1.218445,6.3684,78.27,1131.8,1.248705,29.965,31.625,1.50624641
2012-08-03,20845,1.2388,6.3744,78.53,1132.15,1.24185,29.94,31.57,1.50725215
2012-08-06,20851,1.23975,6.3749,78.2565,1129.3,1.24122,29.938,31.45,1.50962994
2012-08-07,20845,1.23985,6.3676,78.6,1128.9,1.242085,29.938,31.485,1.51329201
2012-08-08,20853,1.23643,6.3623,78.437,1128.4,1.24557,29.969,31.483,1.5107041
2012-08-09,20835,1.23035,6.3603,78.5795,1125.55,1.244415,29.918,31.47,1.50884182
2012-08-10,20845,1.22902,6.3623,78.28,1130.46,1.2441,29.963,31.43,1.50653006
2012-08-13,20805,1.233295,6.3648,78.33,1128.3,1.2463,30.015,31.45,1.51070182
2012-08-14,20873,1.23205,6.3599,78.741,1129.85,1.24668,29.956,31.47,1.51084333
2012-08-15,20835,1.22876,6.3665,78.955,1130.3,1.25005,30.015,31.503,1.506916
2012-08-16,20838,1.235625,6.3674,79.3275,1133.7,1.24982,30.002,31.475,1.5061466
2012-08-17,20845,1.2335,6.3618,79.5495,1134.33,1.25375,30.025,31.51,1.50940436
2012-08-20,20825,1.2347,6.3603,79.4755,1135.65,1.2531,30.005,31.51,1.50735894
2012-08-21,20835,1.247085,6.3591,79.295,1131.25,1.25065,29.946,31.398,1.51247948
2012-08-22,20825,1.25295,6.3528,78.61,1136,1.24775,29.98,31.405,1.51455718
2012-08-23,20865,1.25656,6.3585,78.5485,1130.75,1.24749,30,31.162,1.52101666
2012-08-24,20835,1.25145,6.3557,78.68,1134.25,1.25073,29.963,31.194,1.51958826
2012-08-27,20845,1.24985,6.3579,78.7555,1135.5,1.25285,29.957,31.282,1.51839307
2012-08-28,20855,1.256405,6.3548,78.5435,1135.5,1.252945,29.922,31.26,1.51948205
2012-08-29,20855,1.253255,6.3528,78.71,1133.55,1.2541,29.938,31.333,1.52065353
2012-08-30,20845,1.25075,6.3506,78.6265,1134.15,1.2527,29.958,31.378,1.52020274
2012-08-31,20795,1.25797,6.3496,78.365,1134.75,1.24727,29.947,31.34,1.52189861
2012-09-03,20795,1.258665,6.345,78.2935,1131.6,1.24568,29.87,31.223,1.52189861
2012-09-04,20840,1.2567,6.3483,78.44,1133.3,1.2469,29.852,31.2,1.52274912
2012-09-05,20840,1.26025,6.3502,78.4015,1135.95,1.24779,29.87,31.245,1.52146792
2012-09-06,20835,1.263165,6.3442,78.8675,1134.25,1.24276,29.812,31.176,1.52432751
2012-09-07,20835,1.28176,6.3461,78.23,1130.5,1.23675,29.675,31.06,1.52658006
2012-09-10,20845,1.27578,6.3387,78.2775,1129.45,1.237,29.687,31.078,1.53272444
2012-09-11,20835,1.28515,6.33795,77.8035,1127.73,1.2297,29.588,31.045,1.53423415
2012-09-12,20815,1.29,6.3279,77.855,1126.6,1.2295,29.609,31.001,1.54076796
2012-09-13,20815,1.2987,6.331,77.51,1126.3,1.22505,29.635,30.888,1.54018181
2012-09-14,20840,1.31281,6.3183,78.4,1116.42,1.2197,29.334,30.79,1.54922989
2012-09-17,20835,1.31146,6.3182,78.731,1116.05,1.22485,29.309,30.83,1.54882678
2012-09-18,20833,1.3044,6.3195,78.7875,1118.5,1.225305,29.341,30.838,1.54571452
2012-09-19,20855,1.30465,6.311,78.355,1116.25,1.22445,29.342,30.795,1.54643162
2012-09-20,20860,1.2967,6.30395,78.242,1123.25,1.22395,29.38,30.86,1.54309082
2012-09-21,20845,1.2974,6.31,78.165,1118.3,1.225,29.335,30.815,1.54404386
2012-09-24,20854,1.293075,6.3103,77.8455,1120.65,1.22785,29.382,30.921,1.54237682
2012-09-25,20853,1.29075,6.307,77.801,1118.7,1.22835,29.342,30.925,1.54095078
2012-09-26,20853,1.287365,6.30205,77.7405,1119.25,1.23137,29.412,31.02,1.53952738
2012-09-27,20865,1.291745,6.3034,77.6265,1116.4,1.2261,29.373,30.855,1.54237682
2012-09-28,20865,1.28561,6.2857,77.99,1111.45,1.2275,29.315,30.835,1.5386983
2012-10-01,20858,1.28865,6.2857,78.01,1115.1,1.2302,29.315,30.753,1.5392904
2012-10-02,20875,1.2918,6.3253,78.1755,1113.55,1.23098,29.302,30.703,1.54047602
2012-10-03,20878,1.29085,6.3071,78.494,1114.08,1.23175,29.333,30.678,1.5385799
2012-10-04,20878,1.30176,6.3237,78.496,1112.55,1.2288,29.302,30.58,1.54452082
2012-10-05,20878,1.30314,6.3251,78.665,1111.5,1.229,29.284,30.57,1.54440158
2012-10-08,20865,1.29681,6.2882,78.32,1111.8,1.2305,29.313,30.639,1.54095078
2012-10-09,20870,1.288085,6.28945,78.2575,1110.9,1.2309,29.32,30.705,1.53727906
2012-10-10,20835,1.284735,6.2999,78.172,1114.8,1.23085,29.333,30.72,1.53716088
2012-10-11,20858,1.293,6.2803,78.391,1112.98,1.2287,29.247,30.705,1.5392904
2012-10-12,20920,1.29567,6.2668,78.425,1111.4,1.2222,29.202,30.64,1.54059471
2012-10-15,20863,1.2947,6.2702,78.6995,1110.5,1.22175,29.236,30.71,1.54000155
2012-10-16,20861,1.309575,6.2647,78.89,1106.65,1.21885,29.192,30.653,1.5442823
2012-10-17,20861,1.31164,6.2553,79.0035,1105.7,1.21638,29.2,30.609,1.54738879
2012-10-18,20825,1.30689,6.2524,79.289,1104.45,1.21918,29.23,30.69,1.54356719
2012-10-19,20838,1.30225,6.2545,79.365,1103.55,1.22118,29.247,30.69,1.54106954
2012-10-22,20835,1.30665,6.2555,79.9405,1104.35,1.22145,29.277,30.705,1.54142583
2012-10-23,20840,1.2985,6.2525,79.8715,1103.3,1.22532,29.35,30.763,1.53787006
2012-10-24,20830,1.297,6.2487,79.7985,1103.8,1.221895,29.295,30.735,1.53834322
2012-10-25,20839,1.294105,6.2446,80.37,1098.45,1.22045,29.237,30.688,1.53668845
2012-10-26,20873,1.29395,6.2549,79.63,1096.01,1.22081,29.261,30.705,1.53822493
2012-10-29,20835,1.2904,6.245,79.7905,1098.1,1.22151,29.279,30.75,1.53527291
2012-10-30,20820,1.29635,6.245,79.6105,1091.3,1.21965,29.275,30.72,1.53881666
2012-10-31,20841,1.296,6.2383,79.8085,1090.35,1.2205,29.242,30.68,1.53881666
2012-11-01,20845,1.29425,6.2441,80.1335,1092.33,1.2201,29.206,30.71,1.5373972
2012-11-02,20838,1.28356,6.2462,80.49,1092.67,1.22405,29.237,30.785,1.53139361
2012-11-05,20828,1.279725,6.2417,80.278,1091.25,1.22478,29.252,30.785,1.52940278
2012-11-06,20835,1.281005,6.2466,80.385,1090.5,1.22281,29.262,30.785,1.53022192
2012-11-07,20845,1.2774,6.2447,79.95,1087.1,1.22255,29.121,30.785,1.52893511
2012-11-08,20838,1.27446,6.2439,79.51,1091.5,1.225455,29.136,30.785,1.52893511
2012-11-09,20839,1.27124,6.2453,79.495,1088.05,1.2247,29.032,30.633,1.52625157
2012-11-12,20835,1.2709,6.234,79.5525,1088.3,1.22276,29.035,30.64,1.52613508
2012-11-13,20850,1.27016,6.235,79.44,1089.95,1.22293,29.012,30.69,1.5259022
2012-11-14,20843,1.273215,6.231,80.208,1086.7,1.22331,29.022,30.697,1.52543667
2012-11-15,20835,1.27815,6.2378,81.1295,1088.3,1.22397,29.115,30.7,1.5259022
2012-11-16,20829,1.27357,6.2379,81.35,1090.68,1.22805,29.169,30.735,1.52404177
2012-11-19,20840,1.278075,6.2393,81.355,1086.35,1.22414,29.179,30.67,1.52730051
2012-11-20,20830,1.281535,6.2336,81.695,1082.9,1.22465,29.141,30.672,1.52706728
2012-11-21,20840,1.2829,6.2343,82.54,1082.64,1.22527,29.132,30.685,1.52636802
2012-11-22,20830,1.288085,6.2379,82.465,1085.8,1.22475,29.132,30.71,1.52858457
2012-11-23,20844,1.29754,6.2285,82.4,1085.1,1.223,29.117,30.715,1.53350717
2012-11-26,20846,1.29899,6.2265,82.057,1086.15,1.22125,29.092,30.685,1.53409528
2012-11-27,20849,1.293675,6.2233,82.105,1086.6,1.22341,29.119,30.68,1.53268451
2012-11-28,20830,1.29495,6.2284,82.067,1085.7,1.22245,29.152,30.72,1.53315448
2012-11-29,20845,1.29757,6.232,82.1205,1083.35,1.22045,29.096,30.703,1.53433066
2012-11-30,20848,1.29823,6.2277,82.475,1082.35,1.221,29.082,30.715,1.53385997
2012-12-03,20830,1.305865,6.2297,82.194,1083.35,1.2187,29.072,30.65,1.53787006
2012-12-04,20831,1.3094,6.2276,81.9065,1083.94,1.2176,29.105,30.67,1.5403574
2012-12-05,20835,1.306895,6.2265,82.432,1082.95,1.21903,29.092,30.679,1.5381066
2012-12-06,20838,1.296015,6.2292,82.4115,1083.65,1.2209,29.092,30.661,1.53350717
2012-12-07,20833,1.29255,6.2254,82.46,1081.55,1.22055,29.066,30.68,1.53151085
2012-12-10,20829,1.29405,6.2411,82.358,1079.15,1.22195,29.088,30.645,1.53268451
2012-12-11,20845,1.3009,6.2461,82.5325,1076.7,1.2204,29.095,30.625,1.53574447
2012-12-12,20820,1.3071,6.2552,83.183,1073.3,1.22115,29.085,30.62,1.5376336
2012-12-13,20836,1.30753,6.247,83.63,1074.65,1.2213,29.072,30.643,1.53668845
2012-12-14,20833,1.31585,6.2471,83.495,1074.65,1.21905,29.061,30.61,1.54118827
2012-12-17,20835,1.31591,6.2419,83.8745,1073.05,1.21928,29.062,30.588,1.54095078
2012-12-18,20835,1.322735,6.2336,84.272,1073.25,1.217305,29.046,30.578,1.54356719
2012-12-19,20840,1.32038,6.2336,84.108,1072.55,1.219405,29.062,30.605,1.54332897
2012-12-20,20845,1.324745,6.2351,84.3445,1074.75,1.2182,29.052,30.635,1.5442823
2012-12-21,20840,1.3184,6.2353,84.225,1075.65,1.22075,29.082,30.605,1.54106954
2012-12-24,20830,1.3185,6.2385,84.88,1073.3,1.22075,29.04,30.615,1.53976443
2012-12-25,20830,1.31805,6.2353,84.9,1073.7,1.22135,29.072,30.618,1.53976443
2012-12-26,20825,1.322265,6.2364,85.502,1073.03,1.22409,29.051,30.655,1.53988301
2012-12-27,20832,1.32324,6.2397,86.2605,1072.6,1.22281,29.035,30.66,1.53917197
2012-12-28,20835,1.32182,6.2333,85.995,1067.55,1.224,29.042,30.588,1.5392904
2012-12-31,20840,1.32017,6.2316,86.715,1064.4,1.22105,29.04,30.6,1.53834322
2013-01-01,20825,1.321305,6.2369,86.7785,1063.38,1.22155,29.074,30.6,1.53834322
2013-01-02,20820,1.318905,6.235,87.317,1063.3,1.2209,29.04,30.37,1.53668845
2013-01-03,20845,1.30375,6.2335,87.48,1063.25,1.22656,29.002,30.398,1.52951977
2013-01-04,20843,1.30645,6.2316,88.16,1062.75,1.22795,29.032,30.475,1.52846772
2013-01-07,20820,1.31276,6.2308,87.42,1063.4,1.22915,29.012,30.44,1.53151085
2013-01-08,20830,1.308085,6.2251,86.9205,1064.3,1.22905,29.052,30.42,1.53057321
